campaign_title,banner_group,date,shows,clicks_count,spend_rub,leads,utm_source,utm_medium,utm_campaign,device_type
EcoHome_SmartHome,Heat_A,2025-09-19,8487,265,13072.2,31,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-09-19,5890,596,18894.37,12,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-09-19,5740,395,8081.4,0,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-09-19,15456,83,17999.03,19,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-09-19,12991,129,4253.41,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-09-26,10935,331,13005.28,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-09-26,19633,366,17940.43,33,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-09-26,9460,596,9469.85,25,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-09-26,11680,283,19607.21,14,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-09-26,9858,439,4072.07,23,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-09-26,17870,170,9188.01,31,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-09-26,16572,108,18547.72,3,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-09-26,11929,276,15362.77,23,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-09-26,7956,367,9327.2,4,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-09-26,16556,342,13453.95,34,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-09-26,13150,461,19656.1,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-09-26,19579,469,10605.43,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-09-26,16687,322,19696.47,7,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-09-26,10492,208,11616.33,11,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-09-26,19238,260,4223.18,11,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-10-03,8428,353,17050.65,13,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-10-03,9038,78,13422.98,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-10-03,13879,379,12155.77,30,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-10-03,7696,402,6868.74,23,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-10-03,8718,68,9270.05,10,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-10-03,11859,574,18360.46,20,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-10-03,6555,141,5492.77,11,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-10-03,13060,227,17256.48,8,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-10-03,10759,391,7437.67,11,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-10-03,17075,292,9403.97,30,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-10-03,11850,392,11628.06,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-10-03,19988,195,19132.55,22,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-10-03,11454,524,6749.98,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-10-03,18798,522,15139.54,7,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-10-03,16629,143,7374.84,15,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-10-10,14707,89,11433.32,5,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-10-10,12565,219,16572.94,3,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-10-10,18271,508,9365.41,20,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-10-10,15457,513,11484.13,32,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-10-10,17655,157,17951.76,33,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-10-10,18108,447,19396.85,8,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-10-10,5255,130,7157.02,5,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-10-10,7282,230,11527.57,24,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-10-10,14919,73,6121.66,15,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-10-10,17708,262,15262.61,27,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-10-10,10032,397,17807.54,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-10-10,16698,270,10992.54,29,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-10-10,15958,515,13291.79,29,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-10-10,17841,276,6569.65,17,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-10-10,6068,521,14606.5,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-10-17,9829,141,14733.23,27,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-10-17,18388,330,11525.95,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-10-17,12045,329,19347.77,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-10-17,17026,270,17733.97,4,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-10-17,19773,219,17599.8,25,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-10-17,13860,549,17612.46,17,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-10-17,11635,599,12372.68,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-10-17,7347,596,11234.93,25,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-10-17,15238,301,9091.0,15,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-10-17,15370,75,4184.42,4,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-10-17,8231,257,6085.18,10,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-10-17,15247,458,17798.95,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-10-17,10837,436,9341.04,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-10-17,8822,256,8320.94,27,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-10-17,19569,93,15025.75,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-10-24,11319,498,16570.67,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-10-24,11999,226,15117.13,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-10-24,19775,105,15823.13,34,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-10-24,8680,57,15886.38,30,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-10-24,10616,552,14219.62,29,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-10-24,13422,432,12322.89,15,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-10-24,14605,360,7522.07,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-10-24,5011,453,6737.64,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-10-24,18017,327,14401.48,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-10-24,16052,126,5766.55,23,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-10-24,5675,574,4569.31,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-10-24,12652,538,7705.33,11,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-10-24,7419,473,19058.17,26,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-10-24,6779,117,10824.73,32,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-10-24,14664,308,10791.89,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-10-31,12631,295,6453.84,5,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-10-31,5784,422,9762.59,23,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-10-31,14552,390,18145.2,10,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-10-31,6193,88,9109.07,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-10-31,18410,576,17539.1,11,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-10-31,9214,518,14581.77,6,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-10-31,14705,57,11105.81,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-10-31,7196,537,19498.22,14,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-10-31,11050,474,13231.48,27,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-10-31,17685,373,19293.92,33,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-10-31,15135,535,16868.18,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-10-31,19885,101,16841.03,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-10-31,10340,477,19509.78,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-10-31,13554,431,5054.3,14,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-10-31,15537,513,5073.5,3,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-11-07,18782,142,14626.44,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-11-07,10688,169,16672.71,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-11-07,11057,309,18398.55,10,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-11-07,15216,385,11103.81,29,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-11-07,6278,563,8491.36,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-11-07,16562,502,8703.38,27,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-11-07,17881,180,18160.25,30,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-11-07,15302,360,17977.2,4,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-11-07,10806,308,17557.68,2,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-11-07,8331,94,15845.01,10,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-11-07,14408,570,9868.89,0,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-11-07,10614,464,16044.94,29,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-11-07,15567,541,11803.5,21,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-11-07,15106,154,11808.61,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-11-07,16880,96,9268.89,0,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-11-14,11457,196,7728.85,7,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-11-14,18963,459,5563.32,14,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-11-14,11644,302,19936.2,27,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-11-14,16010,595,16796.2,24,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-11-14,11041,280,10887.9,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-11-14,11560,177,19655.11,34,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-11-14,16391,443,12078.0,10,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-11-14,13281,329,10800.04,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-11-14,7504,490,11942.38,6,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-11-14,15811,299,7419.79,10,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-11-14,6906,93,13341.73,33,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-11-14,13444,181,12594.71,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-11-14,8849,158,11762.11,18,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-11-14,7322,236,18381.05,7,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-11-14,17809,590,6839.71,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-11-21,7093,516,19154.73,9,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-11-21,18827,360,7426.82,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-11-21,17239,592,6299.0,27,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-11-21,19482,534,18470.42,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-11-21,10674,450,9390.75,27,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-11-21,16523,583,5391.03,33,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-11-21,16563,345,16651.25,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-11-21,6179,123,4094.79,25,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-11-21,7502,381,13174.43,27,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-11-21,10897,151,7796.07,21,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-11-21,14164,384,14784.94,33,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-11-21,7107,531,14626.01,34,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-11-21,18255,594,4505.92,27,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-11-21,8439,341,9012.01,20,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-11-21,5798,335,17851.64,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-11-28,15360,237,10794.86,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-11-28,15825,505,11266.68,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-11-28,16334,179,5279.72,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-11-28,13916,584,8514.49,14,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-11-28,14330,509,12075.83,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-11-28,17866,224,15326.09,16,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-11-28,15523,524,9780.26,2,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-11-28,16877,458,10682.22,29,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-11-28,7205,397,8051.32,25,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-11-28,11805,454,16671.38,12,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-11-28,19893,96,8075.53,21,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-11-28,9799,552,15276.73,15,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-11-28,14476,281,16345.42,29,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-11-28,15355,587,6616.88,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-11-28,5814,441,4257.73,34,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-12-05,7356,235,18332.99,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-12-05,12013,273,9702.18,19,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-12-05,17919,517,12108.32,0,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-12-05,8164,270,16217.84,5,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-12-05,9710,423,14986.41,23,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-12-05,18301,63,16285.77,33,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-12-05,16471,248,10431.23,26,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-12-05,14293,221,14473.94,19,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-12-05,16118,469,9024.7,2,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-12-05,11679,119,6034.92,22,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-12-05,7377,252,10166.74,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-12-05,10600,358,9488.7,11,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-12-05,17314,215,12184.58,12,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-12-05,12783,294,4786.54,12,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-12-05,16619,527,4133.85,1,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-12-12,14827,451,6966.59,17,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-12-12,19456,81,4718.1,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-12-12,10302,314,18724.36,13,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-12-12,16655,168,10721.16,27,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-12-12,9840,95,13849.99,10,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-12-12,19932,52,11232.7,28,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-12-12,15129,560,6143.6,4,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-12-12,17106,299,5800.07,30,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-12-12,12820,383,13361.95,24,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-12-12,15336,65,9699.38,5,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-12-12,14432,448,10389.22,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-12-12,13609,524,19687.53,31,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-12-12,19566,570,12045.49,7,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-12-12,10718,70,19093.72,1,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-12-12,16901,483,13707.51,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-12-19,6308,189,12859.65,25,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-12-19,14473,409,4445.6,5,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-12-19,16903,153,17291.03,16,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-12-19,6596,529,13661.98,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-12-19,15155,144,17427.08,24,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-12-19,10624,215,15543.83,22,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-12-19,6669,540,10299.51,33,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-12-19,17862,343,13751.12,7,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-12-19,13711,595,16092.66,34,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-12-19,8093,392,8855.25,21,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-12-19,15590,574,7932.0,19,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-12-19,8535,392,4085.19,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-12-19,7340,558,9162.94,21,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-12-19,17735,551,8233.55,30,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-12-19,12368,299,19265.5,24,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-12-26,7160,186,15780.48,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-12-26,11486,370,10303.65,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-12-26,16552,538,15101.53,21,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-12-26,14862,441,9325.09,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-12-26,5375,60,13790.47,11,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-12-26,9062,484,19081.76,16,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-12-26,8996,558,12939.67,27,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-12-26,7366,217,5726.79,31,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-12-26,15225,509,15598.56,14,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-12-26,8653,66,12514.12,19,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-12-26,16578,118,13272.58,13,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-12-26,10688,434,8055.31,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-12-26,18829,399,4621.98,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-12-26,11194,452,17944.73,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-12-26,5595,91,17961.18,33,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2026-01-02,10879,111,19951.85,6,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2026-01-02,5947,75,7907.74,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2026-01-02,16580,581,12329.13,15,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2026-01-02,6104,445,7387.47,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2026-01-02,7311,323,8109.31,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2026-01-02,12989,75,12278.92,27,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2026-01-02,6049,83,18840.98,13,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2026-01-02,18942,130,9724.56,31,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2026-01-02,10526,95,7218.77,14,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2026-01-02,5703,525,15791.94,5,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2026-01-02,18813,190,18885.87,8,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2026-01-02,7337,258,16026.88,21,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2026-01-02,7711,339,16546.99,22,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2026-01-02,10374,402,7272.07,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2026-01-02,7655,419,15963.89,4,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2026-01-09,5972,167,19678.63,31,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2026-01-09,16796,173,5136.39,9,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2026-01-09,7407,518,17953.7,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2026-01-09,19787,211,13222.49,27,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2026-01-09,19434,216,15458.63,5,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2026-01-09,19849,450,16794.85,5,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2026-01-09,6656,296,15269.65,11,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2026-01-09,12086,370,13982.22,23,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2026-01-09,9395,452,14302.3,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2026-01-09,19045,527,14519.11,31,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2026-01-09,9300,316,10652.58,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2026-01-09,18878,66,12561.93,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-01-09,15547,223,13387.7,25,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2026-01-09,14457,353,11700.38,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2026-01-09,7249,419,6724.31,2,yandex,cpc,ecohome_smarthome,mobile
